"SHFE Member/OSP Volume, Open Interest Rankings",,,,,,,,,,,
,,,,,,,,,,,
Date: 2026-05-07,,,,,,,,,,,
"Note: FF Member/OSBP may not engage in trading of its own futures, the above volume and positions ranking data of FF Member/OSBP Clearing Members refers to he participation of all clients who are engaging in brokerage business during the statistical period. FF Member/OSBP engaging in brokerage business shall accept entrustment by its clients to conduct futures trading in its own name on behalf of the client.",,,,,,,,,,,
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
18,0308(brokerage business),363,290,18,0048(brokerage business),271,60,18,0335(brokerage business),164,-12
19,0139(brokerage business),324,309,19,0019(brokerage business),263,22,19,0272(brokerage business),143,33
20,0103(brokerage business),306,171,20,0335(brokerage business),246,10,20,0034(brokerage business),124,18
Total,,45695,14783,Total,,13822,705,Total,,17102,699
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：nr2605,,,,,,,,,,2026-05-07,
1,8272(brokerage business),30,-30,1,8096(brokerage business),200,0,1,8253(brokerage business),110,0
2,8004(brokerage business),10,-130,2,8004(brokerage business),130,10,2,8125(brokerage business),100,0
3,8042(brokerage business),10,-30,3,8321(brokerage business),30,0,3,8004(brokerage business),60,0
4,8069(brokerage business),10,0,4,8151(brokerage business),20,0,4,8121(brokerage business),60,0
5,8125(brokerage business),10,10,5,8177(brokerage business),20,0,5,8177(brokerage business),30,0
6,8169(brokerage business),10,10,6,8001(brokerage business),10,0,6,8288(brokerage business),30,0
7,,,,7,8042(brokerage business),10,10,7,8323(brokerage business),30,0
8,,,,8,8272(brokerage business),10,-10,8,8123(brokerage business),10,0
Total,,80,-170,Total,,430,10,Total,,430,0
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：nr2606,,,,,,,,,,2026-05-07,
1,8163(brokerage business),19726,5398,1,8004(brokerage business),3822,-452,1,8004(brokerage business),5278,-545
2,8253(brokerage business),19707,3949,2,8103(brokerage business),3217,-209,2,8148(brokerage business),3286,-67
3,8004(brokerage business),18449,1431,3,8163(brokerage business),2134,-458,3,8372(brokerage business),2506,-156
4,8148(brokerage business),17146,4069,4,8148(brokerage business),1599,-667,4,8077(brokerage business),1816,-478
5,8123(brokerage business),6534,-1080,5,8137(brokerage business),1320,-82,5,8096(brokerage business),1359,-13
6,8272(brokerage business),5799,1486,6,8177(brokerage business),1024,-28,6,8272(brokerage business),1252,-702
7,8186(brokerage business),2914,1938,7,8034(brokerage business),998,15,7,8058(brokerage business),1136,17
8,8268(brokerage business),2731,1644,8,8275(brokerage business),974,-81,8,8163(brokerage business),1104,-482
9,8259(brokerage business),2330,-57,9,8151(brokerage business),965,-6,9,8275(brokerage business),987,-78
10,8081(brokerage business),2265,-3078,10,8253(brokerage business),891,-39,10,8323(brokerage business),947,-219
11,8275(brokerage business),2067,242,11,8240(brokerage business),885,-78,11,8253(brokerage business),806,-104
12,8043(brokerage business),2015,1223,12,8096(brokerage business),767,7,12,8034(brokerage business),796,-95
13,8096(brokerage business),1752,665,13,8274(brokerage business),763,143,13,8103(brokerage business),792,40
14,8059(brokerage business),1601,805,14,8308(brokerage business),757,32,14,8136(brokerage business),774,43
15,8298(brokerage business),1286,622,15,8335(brokerage business),742,-228,15,8151(brokerage business),774,-86
16,8274(brokerage business),1203,486,16,8007(brokerage business),639,30,16,8240(brokerage business),730,22
17,8240(brokerage business),1072,346,17,8082(brokerage business),610,-36,17,8003(brokerage business),717,37
18,8244(brokerage business),928,408,18,8323(brokerage business),607,-11,18,8254(brokerage business),624,-10
19,8077(brokerage business),889,274,19,8385(brokerage business),585,0,19,8125(brokerage business),539,-230
20,8308(brokerage business),865,515,20,8077(brokerage business),560,-51,20,8123(brokerage business),537,-25
Total,,111279,21286,Total,,23859,-2199,Total,,26760,-3131
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：nr2607,,,,,,,,,,2026-05-07,
1,8163(brokerage business),27386,10332,1,8004(brokerage business),7159,1432,1,8004(brokerage business),10269,616
2,8253(brokerage business),23655,7712,2,8148(brokerage business),5750,487,2,8148(brokerage business),7750,348
3,8004(brokerage business),22866,8886,3,8184(brokerage business),5653,133,3,8123(brokerage business),3614,-25
4,8148(brokerage business),17251,9803,4,8103(brokerage business),4904,245,4,8272(brokerage business),3429,339
5,8081(brokerage business),6228,2974,5,8163(brokerage business),3803,1015,5,8372(brokerage business),3275,241
6,8272(brokerage business),6111,3677,6,8335(brokerage business),3276,169,6,8163(brokerage business),3035,763
7,8123(brokerage business),4274,-790,7,8253(brokerage business),2669,1194,7,8077(brokerage business),2743,507
8,8096(brokerage business),4236,2336,8,8084(brokerage business),2603,15,8,8275(brokerage business),2520,116
9,8308(brokerage business),3189,1066,9,8239(brokerage business),1980,-112,9,8323(brokerage business),2157,187
10,8268(brokerage business),2410,1884,10,8272(brokerage business),1654,392,10,8389(brokerage business),2085,1005
11,8067(brokerage business),2247,886,11,8274(brokerage business),1544,26,11,8125(brokerage business),1933,331
12,8274(brokerage business),2184,-14,12,8277(brokerage business),1535,-93,12,8103(brokerage business),1835,207
13,8239(brokerage business),2134,675,13,8240(brokerage business),1461,-28,13,8096(brokerage business),1360,75
14,8259(brokerage business),1907,-213,14,8082(brokerage business),1267,216,14,8253(brokerage business),1326,275
15,8059(brokerage business),1888,1137,15,8177(brokerage business),1207,23,15,8240(brokerage business),1295,39
16,8275(brokerage business),1876,303,16,8137(brokerage business),1203,170,16,8177(brokerage business),1279,-16
17,8043(brokerage business),1658,1014,17,8151(brokerage business),1188,-12,17,8003(brokerage business),1265,140
18,8103(brokerage business),1586,-165,18,8268(brokerage business),1145,533,18,8151(brokerage business),1169,144
19,8184(brokerage business),1420,614,19,8308(brokerage business),1144,798,19,8009(brokerage business),1060,76
20,8240(brokerage business),1249,766,20,8034(brokerage business),1113,-142,20,8034(brokerage business),1052,286
Total,,135755,52883,Total,,52258,6461,Total,,54451,5654
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：spall,,,,,,,2026-05-07,,,,
Name of FF Member/OSBP,536696,184242,Name of FF Member/OSBP,396077,14643,Name of FF Member/OSBP,396077,14643,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：sp2605,,,,,,,,,,2026-05-07,
1,0004(brokerage business),608,-424,1,0253(brokerage business),1316,-22,1,0004(brokerage business),2542,-528
2,0163(brokerage business),344,84,2,0096(brokerage business),800,-8,2,0163(brokerage business),1476,-112
3,0272(brokerage business),242,-216,3,0004(brokerage business),670,-12,3,0009(brokerage business),610,-10
4,0308(brokerage business),180,42,4,0148(brokerage business),560,0,4,0148(brokerage business),416,2
5,0333(brokerage business),144,60,5,0009(brokerage business),554,0,5,0123(brokerage business),386,-28
6,0148(brokerage business),134,-295,6,0272(brokerage business),398,-74,6,0153(brokerage business),384,8
7,0067(brokerage business),96,2,7,0082(brokerage business),384,4,7,0272(brokerage business),334,-144
8,0271(brokerage business),76,-36,8,0136(brokerage business),382,0,8,0268(brokerage business),294,0
9,0138(brokerage business),62,42,9,0163(brokerage business),262,-132,9,0103(brokerage business),272,-8
10,0151(brokerage business),62,-50,10,0081(brokerage business),240,0,10,0096(brokerage business),270,0
11,0177(brokerage business),60,-72,11,0042(brokerage business),228,-16,11,0019(brokerage business),268,0
12,0042(brokerage business),52,-36,12,0034(brokerage business),224,-10,12,0082(brokerage business),230,0
13,0048(brokerage business),50,47,13,0268(brokerage business),194,-38,13,0240(brokerage business),202,0
14,0240(brokerage business),48,18,14,0008(brokerage business),160,0,14,0253(brokerage business),192,-2
15,0277(brokerage business),48,-168,15,0103(brokerage business),132,-20,15,0418(brokerage business),158,0
16,0288(brokerage business),46,4,16,0067(brokerage business),124,-96,16,0311(brokerage business),142,0
17,0275(brokerage business),40,-82,17,0186(brokerage business),114,-18,17,0008(brokerage business),102,0
18,0268(brokerage business),38,-190,18,0058(brokerage business),112,-14,18,0048(brokerage business),34,8
19,0103(brokerage business),32,-24,19,0240(brokerage business),112,-48,19,0177(brokerage business),32,-50
20,0123(brokerage business),28,20,20,0323(brokerage business),94,-4,20,0034(brokerage business),30,0
Total,,2390,-1274,Total,,7060,-508,Total,,8374,-864
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：sp2607,,,,,,,,,,2026-05-07,
1,0148(brokerage business),10479,5293,1,0272(brokerage business),8734,-357,1,0004(brokerage business),9983,592
2,0163(brokerage business),9891,4017,2,0004(brokerage business),7352,-84,2,0148(brokerage business),6484,119
3,0004(brokerage business),9476,2930,3,0096(brokerage business),5457,39,3,0103(brokerage business),5324,-10
4,0253(brokerage business),3796,1330,4,0253(brokerage business),4637,-328,4,0239(brokerage business),4813,118
5,0272(brokerage business),2274,761,5,0123(brokerage business),4508,-1106,5,0253(brokerage business),4579,-626
6,0081(brokerage business),1973,-101,6,0042(brokerage business),3314,50,6,0059(brokerage business),3911,-296
7,0259(brokerage business),1486,872,7,0103(brokerage business),3264,-658,7,0272(brokerage business),3788,-1031
8,0123(brokerage business),1317,885,8,0148(brokerage business),2821,0,8,0163(brokerage business),3398,-2588
9,0059(brokerage business),1153,451,9,0059(brokerage business),2626,-143,9,0335(brokerage business),2454,43
10,0103(brokerage business),1132,502,10,0277(brokerage business),2400,82,10,0084(brokerage business),2395,0
11,0043(brokerage business),944,107,11,0157(brokerage business),2288,-298,11,0274(brokerage business),2295,291
12,0268(brokerage business),775,242,12,0163(brokerage business),2066,-315,12,0157(brokerage business),2196,-275
13,0240(brokerage business),733,77,13,0268(brokerage business),1689,-316,13,0153(brokerage business),1996,21
14,0274(brokerage business),717,613,14,0240(brokerage business),1558,-38,14,0029(brokerage business),1965,53
15,0077(brokerage business),682,300,15,0308(brokerage business),1325,202,15,0125(brokerage business),1803,-4
16,0157(brokerage business),593,287,16,0153(brokerage business),1278,72,16,0177(brokerage business),1741,-9
17,0058(brokerage business),537,298,17,0043(brokerage business),1257,-362,17,0043(brokerage business),1559,-362
18,0008(brokerage business),519,-36,18,0137(brokerage business),1225,7,18,0058(brokerage business),1401,-23
19,0139(brokerage business),469,63,19,0069(brokerage business),1090,72,19,0240(brokerage business),1245,-159
20,0308(brokerage business),424,-18,20,0323(brokerage business),1051,20,20,0137(brokerage business),985,-24
Total,,49370,18873,Total,,59940,-3461,Total,,64315,-4170
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：sp2609,,,,,,,,,,2026-05-07,
1,0004(brokerage business),108183,36067,1,0004(brokerage business),19927,-837,1,0148(brokerage business),34290,1
2,0148(brokerage business),59779,24097,2,0163(brokerage business),10659,-364,2,0004(brokerage business),27717,3902
3,0163(brokerage business),47125,21342,3,0103(brokerage business),9732,-530,3,0163(brokerage business),27197,6585
4,0253(brokerage business),24531,7232,4,0148(brokerage business),9719,-676,4,0335(brokerage business),13164,368
5,0272(brokerage business),15540,5499,5,0272(brokerage business),9284,547,5,0272(brokerage business),12522,1369
6,0123(brokerage business),13900,3218,6,0253(brokerage business),8653,1518,6,0059(brokerage business),10944,593
7,0186(brokerage business),8458,4497,7,0240(brokerage business),8190,772,7,0239(brokerage business),10195,58
8,0240(brokerage business),6994,1984,8,0067(brokerage business),7571,408,8,0253(brokerage business),8708,-693
9,0268(brokerage business),6527,2304,9,0186(brokerage business),6659,1167,9,0103(brokerage business),7123,-467
10,0275(brokerage business),5957,3484,10,0123(brokerage business),6132,664,10,0240(brokerage business),6632,-118
11,0259(brokerage business),5210,2212,11,0042(brokerage business),6076,204,11,0058(brokerage business),6046,61
12,0081(brokerage business),5056,2119,12,0268(brokerage business),5998,846,12,0288(brokerage business),5870,-144
13,0137(brokerage business),5034,988,13,0069(brokerage business),5949,546,13,0161(brokerage business),4617,425
14,0308(brokerage business),4914,2180,14,0177(brokerage business),4898,328,14,0081(brokerage business),4148,793
15,0298(brokerage business),4826,2566,15,0059(brokerage business),4648,234,15,0042(brokerage business),4078,167
16,0151(brokerage business),4575,2973,16,0077(brokerage business),4556,683,16,0118(brokerage business),3912,1663
17,0103(brokerage business),4385,1999,17,0308(brokerage business),4431,710,17,0268(brokerage business),3682,-439
18,0034(brokerage business),4314,385,18,0034(brokerage business),4333,484,18,0123(brokerage business),3533,-2098
19,0274(brokerage business),4296,1721,19,0096(brokerage business),4325,105,19,0137(brokerage business),3424,215
20,0299(brokerage business),3916,2674,20,0018(brokerage business),4290,103,20,0274(brokerage business),3075,341
Total,,343520,129541,Total,,146030,6912,Total,,200877,12582
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：opall,,,,,,,2026-05-07,,,,
Name of FF Member/OSBP,9000,5022,Name of FF Member/OSBP,12561,1221,Name of FF Member/OSBP,12561,1221,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：op2606,,,,,,,,,,2026-05-07,
