"SHFE Member/OSP Volume, Open Interest Rankings",,,,,,,,,,,
,,,,,,,,,,,
Date: 2026-09-15,,,,,,,,,,,
"Note: FF Member/OSBP may not engage in trading of its own futures, the above volume and positions ranking data of FF Member/OSBP Clearing Members refers to he participation of all clients who are engaging in brokerage business during the statistical period. FF Member/OSBP engaging in brokerage business shall accept entrustment by its clients to conduct futures trading in its own name on behalf of the client.",,,,,,,,,,,
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ad2609,,,,,,,,,,2026-09-15,
1,,,,1,0018(brokerage business),180,0,1,0275(brokerage business),186,0
2,,,,2,0148(brokerage business),135,0,2,0123(brokerage business),81,0
3,,,,3,0320(brokerage business),123,0,3,0004(brokerage business),69,0
4,,,,4,0004(brokerage business),33,0,4,0103(brokerage business),63,0
5,,,,5,0163(brokerage business),9,0,5,0169(brokerage business),33,0
6,,,,6,0125(brokerage business),6,0,6,0277(brokerage business),27,0
7,,,,7,0272(brokerage business),3,0,7,0153(brokerage business),18,0
8,,,,8,,,,8,0139(brokerage business),12,0
Total,,,,Total,,489,0,Total,,489,0
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ad2610,,,,,,,,,,2026-09-15,
1,0137(brokerage business),471,276,1,0253(brokerage business),413,-1,1,0123(brokerage business),456,2
2,0163(brokerage business),212,-341,2,0123(brokerage business),342,-18,2,0275(brokerage business),380,1
3,0004(brokerage business),179,-6,3,0004(brokerage business),323,16,3,0139(brokerage business),358,5
4,0253(brokerage business),176,-108,4,0139(brokerage business),309,5,4,0323(brokerage business),318,0
5,0275(brokerage business),137,-22,5,0323(brokerage business),300,0,5,0253(brokerage business),307,0
6,0096(brokerage business),122,54,6,0257(brokerage business),294,-1,6,0048(brokerage business),304,-4
7,0008(brokerage business),104,8,7,0009(brokerage business),292,0,7,0257(brokerage business),294,3
8,0123(brokerage business),103,-99,8,0048(brokerage business),285,0,8,0009(brokerage business),292,0
9,0139(brokerage business),102,38,9,0275(brokerage business),282,0,9,0008(brokerage business),281,-4
10,0009(brokerage business),96,59,10,0008(brokerage business),281,-4,10,0004(brokerage business),259,-7
11,0148(brokerage business),78,-83,11,0034(brokerage business),256,0,11,0137(brokerage business),249,-3
12,0138(brokerage business),75,65,12,0137(brokerage business),249,-14,12,0096(brokerage business),242,-34
13,0257(brokerage business),72,-62,13,0096(brokerage business),236,-34,13,0163(brokerage business),102,-24
14,0048(brokerage business),48,-10,14,0148(brokerage business),141,-10,14,0272(brokerage business),98,-4
15,0323(brokerage business),48,27,15,0272(brokerage business),95,0,15,0349(brokerage business),76,1
16,0171(brokerage business),27,14,16,0163(brokerage business),55,-2,16,0103(brokerage business),69,7
17,0268(brokerage business),27,-21,17,0268(brokerage business),45,-13,17,0148(brokerage business),49,2
18,0320(brokerage business),27,27,18,0320(brokerage business),38,26,18,0335(brokerage business),48,0
19,0058(brokerage business),24,-7,19,0277(brokerage business),24,0,19,0268(brokerage business),32,2
20,0059(brokerage business),22,5,20,0059(brokerage business),18,-5,20,0277(brokerage business),30,0
Total,,2150,-186,Total,,4278,-55,Total,,4244,-57
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：ad2611,,,,,,,,,,2026-09-15,
1,0163(brokerage business),1638,-925,1,0123(brokerage business),1819,1,1,0323(brokerage business),1722,-174
2,0081(brokerage business),1105,-251,2,0323(brokerage business),1772,-176,2,0139(brokerage business),1675,1
3,0004(brokerage business),1001,-324,3,0139(brokerage business),1394,-1,3,0123(brokerage business),1432,-16
4,0253(brokerage business),971,-626,4,0253(brokerage business),1390,24,4,0253(brokerage business),1302,-39
5,0008(brokerage business),870,-360,5,0257(brokerage business),1193,3,5,0257(brokerage business),1196,0
6,0257(brokerage business),801,-324,6,0009(brokerage business),1124,42,6,0004(brokerage business),1127,-35
7,0275(brokerage business),643,-207,7,0148(brokerage business),1106,-68,7,0009(brokerage business),1126,42
8,0048(brokerage business),525,8,8,0048(brokerage business),1055,-51,8,0048(brokerage business),1051,-48
9,0096(brokerage business),492,258,9,0096(brokerage business),1025,24,9,0096(brokerage business),1033,24
10,0139(brokerage business),438,-390,10,0137(brokerage business),1019,5,10,0137(brokerage business),1020,-8
11,0123(brokerage business),401,-351,11,0163(brokerage business),926,-44,11,0008(brokerage business),899,6
12,0323(brokerage business),356,295,12,0275(brokerage business),909,-16,12,0272(brokerage business),890,-175
13,0148(brokerage business),310,-320,13,0008(brokerage business),899,6,13,0275(brokerage business),884,-3
14,0272(brokerage business),245,-80,14,0034(brokerage business),383,-1,14,0268(brokerage business),522,-24
15,0240(brokerage business),127,-8,15,0004(brokerage business),378,8,15,0148(brokerage business),410,-18
16,0320(brokerage business),111,-45,16,0082(brokerage business),111,9,16,0067(brokerage business),316,15
17,0298(brokerage business),109,70,17,0288(brokerage business),79,-29,17,0018(brokerage business),165,-22
18,0067(brokerage business),95,-71,18,0069(brokerage business),74,5,18,0103(brokerage business),149,-19
19,0009(brokerage business),86,9,19,0268(brokerage business),66,3,19,0163(brokerage business),139,54
20,0308(brokerage business),73,-47,20,0007(brokerage business),61,0,20,0320(brokerage business),130,1
Total,,10397,-3689,Total,,16783,-256,Total,,17188,-438
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：auall,,,,,,,2026-09-15,,,,
Name of FF Member/OSBP,657567,-136226,Name of FF Member/OSBP,324193,-206,Name of FF Member/OSBP,73047,949,,,
Name of Non-FF Member/OSNBP,29629,3280,Name of Non-FF Member/OSNBP,94910,4694,Name of Non-FF Member/OSNBP,346056,3539,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：au2609,,,,,,,,,,2026-09-15,
1,,,,1,0004(brokerage business),207,0,1,0186(brokerage business),69,0
2,,,,2,0277(brokerage business),12,0,2,0253(brokerage business),33,0
3,,,,3,0008(brokerage business),9,0,3,,,
4,,,,4,0272(brokerage business),9,0,4,,,
5,,,,5,0049(brokerage business),3,0,5,,,
6,,,,6,0123(brokerage business),3,0,6,,,
Total,,,,Total,,243,0,Total,,102,0
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：au2610,,,,,,,,,,2026-09-15,
1,0004(brokerage business),85832,-28431,1,0004(brokerage business),14504,-1725,1,0004(brokerage business),8842,-68
2,0148(brokerage business),49966,-9969,2,0148(brokerage business),8981,-739,2,0240(brokerage business),2113,-37
3,0163(brokerage business),38956,-6446,3,0272(brokerage business),6103,-475,3,0163(brokerage business),2038,-232
4,0272(brokerage business),25758,-7686,4,0163(brokerage business),6093,81,4,0306(brokerage business),1577,847
5,0308(brokerage business),23164,-2831,5,0253(brokerage business),4484,-151,5,0148(brokerage business),1536,-327
6,0253(brokerage business),19187,-8284,6,0034(brokerage business),4386,-109,6,0272(brokerage business),1380,23
7,0275(brokerage business),15274,-2785,7,0082(brokerage business),4383,-241,7,0253(brokerage business),1180,72
8,0096(brokerage business),10875,-1207,8,0288(brokerage business),3646,-1110,8,0009(brokerage business),908,14
9,0161(brokerage business),10622,-878,9,0103(brokerage business),3070,-67,9,0268(brokerage business),893,-7
10,0240(brokerage business),9573,-891,10,0169(brokerage business),3024,54,10,0049(brokerage business),886,99
11,0372(brokerage business),8586,-3801,11,0240(brokerage business),2974,-372,11,0096(brokerage business),784,-17
12,0034(brokerage business),8065,-826,12,0268(brokerage business),2934,-111,12,0137(brokerage business),780,12
13,0123(brokerage business),7219,-2891,13,0275(brokerage business),2428,-198,13,0034(brokerage business),557,52
14,0268(brokerage business),7140,-959,14,0042(brokerage business),2411,-307,14,0042(brokerage business),523,59
15,0077(brokerage business),7066,-2074,15,0161(brokerage business),2071,-157,15,0288(brokerage business),468,-69
16,0081(brokerage business),6329,-1835,16,0274(brokerage business),1904,20,16,0372(brokerage business),434,-10
17,0274(brokerage business),6246,-3600,17,0335(brokerage business),1762,-86,17,0059(brokerage business),423,-196
18,0009(brokerage business),6040,-1158,18,0096(brokerage business),1737,290,18,0001(brokerage business),420,-21
19,0298(brokerage business),5443,-759,19,0323(brokerage business),1737,23,19,0308(brokerage business),372,-155
20,0288(brokerage business),5263,931,20,0308(brokerage business),1622,21,20,0186(brokerage business),339,-10
Total,,356604,-86380,Total,,80254,-5359,Total,,26453,29
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：au2612,,,,,,,,,,2026-09-15,
1,0004(brokerage business),24380,-7377,1,0004(brokerage business),26814,1282,1,0148(brokerage business),3724,-45
2,0272(brokerage business),16498,-6112,2,0148(brokerage business),16787,342,2,0004(brokerage business),2291,76
3,0148(brokerage business),16465,-1633,3,0163(brokerage business),8663,332,3,0025(brokerage business),1799,1
4,0163(brokerage business),10745,-4,4,0067(brokerage business),7098,-137,4,0268(brokerage business),1793,74
5,0253(brokerage business),9127,-2016,5,0103(brokerage business),5332,-81,5,0001(brokerage business),1550,-32
6,0308(brokerage business),5898,-108,6,0272(brokerage business),5223,146,6,0082(brokerage business),1477,48
7,0009(brokerage business),5751,529,7,0253(brokerage business),4403,-383,7,0049(brokerage business),1459,-66
8,0161(brokerage business),5297,230,8,0288(brokerage business),3418,1090,8,0052(brokerage business),990,72
9,0096(brokerage business),4997,-439,9,0240(brokerage business),3185,86,9,0089(brokerage business),880,3
10,0274(brokerage business),4226,-3773,10,0268(brokerage business),2934,-88,10,0272(brokerage business),828,98
11,0240(brokerage business),4141,1763,11,0003(brokerage business),2524,-104,11,0288(brokerage business),774,56
12,0103(brokerage business),2931,-78,12,0082(brokerage business),2403,-5,12,0009(brokerage business),756,-83
13,0081(brokerage business),2270,-764,13,0042(brokerage business),2402,211,13,0034(brokerage business),683,30
14,0275(brokerage business),2238,-77,14,0123(brokerage business),2302,36,14,0096(brokerage business),638,-27
15,0288(brokerage business),2220,805,15,0034(brokerage business),2176,41,15,0253(brokerage business),588,156
16,0268(brokerage business),2168,-152,16,0069(brokerage business),2085,22,16,0059(brokerage business),549,95
17,0019(brokerage business),1925,-644,17,0239(brokerage business),1963,-41,17,0137(brokerage business),539,98
18,0034(brokerage business),1773,-653,18,0323(brokerage business),1959,-192,18,0007(brokerage business),485,39
19,0311(brokerage business),1663,787,19,0169(brokerage business),1882,112,19,0042(brokerage business),481,37
20,0123(brokerage business),1443,-294,20,0308(brokerage business),1759,-103,20,0372(brokerage business),449,-19
Total,,126156,-20010,Total,,105312,2566,Total,,22733,611
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：au2702,,,,,,,,,,2026-09-15,
1,0148(brokerage business),4505,-1692,1,0148(brokerage business),3567,348,1,0323(brokerage business),1027,-3
2,0004(brokerage business),3907,-61,2,0067(brokerage business),2932,3,2,0025(brokerage business),570,100
3,0161(brokerage business),3603,-1154,3,0272(brokerage business),2730,76,3,0004(brokerage business),495,-124
4,0272(brokerage business),3466,-363,4,0004(brokerage business),2519,161,4,0169(brokerage business),234,0
5,0308(brokerage business),2250,-360,5,0323(brokerage business),1169,4,5,0009(brokerage business),125,-5
6,0253(brokerage business),1889,-339,6,0163(brokerage business),990,4,6,0335(brokerage business),119,29
7,0096(brokerage business),1804,-574,7,0288(brokerage business),976,31,7,0148(brokerage business),108,-255
8,0163(brokerage business),1658,20,8,0103(brokerage business),804,-51,8,0042(brokerage business),104,-2
9,0069(brokerage business),718,240,9,0025(brokerage business),698,140,9,0272(brokerage business),97,-8
10,0081(brokerage business),630,5,10,0253(brokerage business),633,151,10,0058(brokerage business),87,-14
11,0009(brokerage business),566,-7,11,0123(brokerage business),592,11,11,0034(brokerage business),67,2
12,0268(brokerage business),367,112,12,0009(brokerage business),556,3,12,0163(brokerage business),65,8
13,0275(brokerage business),350,190,13,0308(brokerage business),525,154,13,0275(brokerage business),59,-195
14,0137(brokerage business),343,11,14,0311(brokerage business),481,45,14,0239(brokerage business),57,-4
15,0019(brokerage business),325,107,15,0059(brokerage business),409,173,15,0240(brokerage business),57,-1
16,0274(brokerage business),318,103,16,0274(brokerage business),366,-5,16,0253(brokerage business),56,-82
17,0288(brokerage business),298,-32,17,0268(brokerage business),345,-6,17,0308(brokerage business),55,-10
18,0048(brokerage business),280,50,18,0161(brokerage business),341,45,18,0268(brokerage business),54,-3
19,0059(brokerage business),259,96,19,0081(brokerage business),322,1,19,0049(brokerage business),53,6
20,0025(brokerage business),240,186,20,0008(brokerage business),287,0,20,0007(brokerage business),40,-1
Total,,27776,-3462,Total,,21242,1288,Total,,3529,-562
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：au2704,,,,,,,,,,2026-09-15,
1,0163(brokerage business),1234,159,1,0148(brokerage business),2361,-152,1,0323(brokerage business),1001,1
2,0308(brokerage business),1075,-55,2,0067(brokerage business),2018,1000,2,0004(brokerage business),248,56
3,0067(brokerage business),1036,1028,3,0004(brokerage business),1070,-89,3,0308(brokerage business),155,128
4,0148(brokerage business),999,192,4,0323(brokerage business),1065,-3,4,0272(brokerage business),96,18
5,0161(brokerage business),795,-202,5,0123(brokerage business),570,0,5,0163(brokerage business),80,38
6,0004(brokerage business),737,317,6,0275(brokerage business),450,2,6,0148(brokerage business),72,21
7,0069(brokerage business),705,414,7,0272(brokerage business),384,-36,7,0333(brokerage business),66,44
8,0137(brokerage business),395,-18,8,0163(brokerage business),219,12,8,0137(brokerage business),55,35
9,0271(brokerage business),319,67,9,0253(brokerage business),216,-67,9,0009(brokerage business),52,9
