"SHFE Member/OSP Volume, Open Interest Rankings",,,,,,,,,,,
,,,,,,,,,,,
Date: 2026-09-11,,,,,,,,,,,
"Note: FF Member/OSBP may not engage in trading of its own futures, the above volume and positions ranking data of FF Member/OSBP Clearing Members refers to he participation of all clients who are engaging in brokerage business during the statistical period. FF Member/OSBP engaging in brokerage business shall accept entrustment by its clients to conduct futures trading in its own name on behalf of the client.",,,,,,,,,,,
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
7,0240(brokerage business),8619,2467,7,0272(brokerage business),4153,124,7,0272(brokerage business),4377,960
8,0272(brokerage business),7080,1750,8,0288(brokerage business),4118,3206,8,0084(brokerage business),3639,74
9,0034(brokerage business),6503,4127,9,0239(brokerage business),3650,-1946,9,0253(brokerage business),3453,641
10,0082(brokerage business),5381,3925,10,0240(brokerage business),2942,455,10,0240(brokerage business),2537,86
11,0288(brokerage business),4255,3386,11,0125(brokerage business),2630,478,11,0274(brokerage business),2182,998
12,0018(brokerage business),3770,1496,12,0008(brokerage business),2317,848,12,0123(brokerage business),2001,71
13,0298(brokerage business),3395,888,13,0034(brokerage business),2248,638,13,0069(brokerage business),1679,606
14,0259(brokerage business),3357,641,14,0275(brokerage business),2183,1332,14,0308(brokerage business),1641,430
15,0239(brokerage business),3057,1626,15,0310(brokerage business),1755,201,15,0009(brokerage business),1559,1491
16,0058(brokerage business),2918,1638,16,0338(brokerage business),1469,345,16,0137(brokerage business),1438,274
17,0009(brokerage business),2697,2516,17,0244(brokerage business),1295,109,17,0161(brokerage business),1367,-1277
18,0274(brokerage business),2323,1090,18,0184(brokerage business),1254,0,18,0082(brokerage business),1360,109
19,0161(brokerage business),2288,1768,19,0103(brokerage business),1183,614,19,0058(brokerage business),1324,1034
20,0069(brokerage business),2206,680,20,0059(brokerage business),1172,184,20,0103(brokerage business),1318,222
Total,,213888,95013,Total,,69667,12697,Total,,73439,11093
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：lu2610,,,,,,,,,,2026-09-11,
1,8275(brokerage business),16191,6137,1,8163(brokerage business),1721,-271,1,8372(brokerage business),4493,-1022
2,8004(brokerage business),7203,1545,2,8004(brokerage business),1403,-477,2,8103(brokerage business),1527,-340
3,8253(brokerage business),5870,-2939,3,8103(brokerage business),1387,1050,3,8148(brokerage business),1308,41
4,8123(brokerage business),5629,1988,4,8240(brokerage business),620,-69,4,8004(brokerage business),1284,-454
5,8163(brokerage business),5020,-505,5,8148(brokerage business),604,-410,5,8163(brokerage business),1010,-855
6,8148(brokerage business),3957,-3884,6,8096(brokerage business),553,-136,6,8333(brokerage business),834,-304
7,8103(brokerage business),2286,1191,7,8075(brokerage business),500,0,7,8253(brokerage business),551,-204
8,8272(brokerage business),2204,750,8,8141(brokerage business),388,-10,8,8077(brokerage business),450,361
9,8271(brokerage business),2175,1493,9,8151(brokerage business),351,-130,9,8319(brokerage business),366,49
10,8069(brokerage business),1587,950,10,8069(brokerage business),317,64,10,8272(brokerage business),288,-50
11,8186(brokerage business),1478,967,11,8272(brokerage business),292,-392,11,8067(brokerage business),263,32
12,8342(brokerage business),1339,718,12,8137(brokerage business),276,-10,12,8178(brokerage business),219,82
13,8240(brokerage business),1294,560,13,8034(brokerage business),274,12,13,8169(brokerage business),202,-2
14,8333(brokerage business),1199,874,14,8081(brokerage business),272,-81,14,8298(brokerage business),199,-13
15,8319(brokerage business),1158,540,15,8308(brokerage business),271,-85,15,8034(brokerage business),157,-39
16,8372(brokerage business),1086,391,16,8177(brokerage business),259,-10,16,8186(brokerage business),132,-29
17,8034(brokerage business),1069,615,17,8335(brokerage business),248,-108,17,8137(brokerage business),102,-76
18,8058(brokerage business),1025,454,18,8123(brokerage business),241,11,18,8042(brokerage business),93,-10
19,8096(brokerage business),991,426,19,8067(brokerage business),227,50,19,8288(brokerage business),91,-49
20,8007(brokerage business),865,-11,20,8275(brokerage business),221,34,20,8244(brokerage business),89,16
Total,,63626,12260,Total,,10425,-968,Total,,13658,-2866
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：lu2611,,,,,,,,,,2026-09-11,
1,8148(brokerage business),56774,18427,1,8148(brokerage business),8989,2266,1,8163(brokerage business),8651,1091
2,8163(brokerage business),56030,24043,2,8004(brokerage business),8612,342,2,8103(brokerage business),8337,696
3,8004(brokerage business),54219,29515,3,8163(brokerage business),8449,1623,3,8004(brokerage business),8232,-591
4,8275(brokerage business),23587,6574,4,8272(brokerage business),2752,-8,4,8372(brokerage business),5405,-9
5,8123(brokerage business),21089,6332,5,8103(brokerage business),2703,389,5,8148(brokerage business),5232,-676
6,8081(brokerage business),17776,8765,6,8335(brokerage business),2366,150,6,8239(brokerage business),2062,-40
7,8253(brokerage business),17478,2835,7,8268(brokerage business),2137,193,7,8253(brokerage business),1902,71
8,8272(brokerage business),14728,7296,8,8333(brokerage business),2079,25,8,8319(brokerage business),1825,-87
9,8298(brokerage business),8191,4465,9,8288(brokerage business),1885,15,9,8177(brokerage business),1696,99
10,8186(brokerage business),7292,4061,10,8082(brokerage business),1822,-754,10,8096(brokerage business),1463,23
11,8240(brokerage business),6630,3794,11,8253(brokerage business),1726,-75,11,8311(brokerage business),1372,251
12,8103(brokerage business),6595,1249,12,8086(brokerage business),1691,25,12,8333(brokerage business),1371,58
13,8308(brokerage business),6515,2256,13,8274(brokerage business),1509,-128,13,8272(brokerage business),1360,-692
14,8342(brokerage business),6131,1452,14,8081(brokerage business),1264,70,14,8042(brokerage business),1192,141
15,8323(brokerage business),5892,4328,15,8240(brokerage business),1262,-95,15,8268(brokerage business),1112,481
16,8268(brokerage business),5692,3868,16,8018(brokerage business),1244,-231,16,8137(brokerage business),1060,217
17,8137(brokerage business),5515,3828,17,8084(brokerage business),1224,0,17,8275(brokerage business),1022,269
18,8069(brokerage business),5379,1155,18,8034(brokerage business),1199,83,18,8088(brokerage business),989,27
19,8034(brokerage business),5002,1960,19,8161(brokerage business),1164,-70,19,8059(brokerage business),947,128
20,8019(brokerage business),4368,2451,20,8239(brokerage business),1146,26,20,8018(brokerage business),883,-121
Total,,334883,138654,Total,,55223,3846,Total,,56113,1336
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：lu2612,,,,,,,,,,2026-09-11,
1,8148(brokerage business),23476,18357,1,8184(brokerage business),11284,-632,1,8372(brokerage business),8703,401
2,8004(brokerage business),20776,14045,2,8148(brokerage business),7513,3402,2,8004(brokerage business),7772,283
3,8163(brokerage business),16749,7131,3,8239(brokerage business),6560,947,3,7002(brokerage business),6887,0
4,8253(brokerage business),13707,6207,4,8081(brokerage business),6098,100,4,8163(brokerage business),4002,70
5,8123(brokerage business),10781,8010,5,8004(brokerage business),3888,631,5,8096(brokerage business),3876,622
6,8275(brokerage business),10704,6199,6,8335(brokerage business),3211,276,6,8103(brokerage business),3427,-491
7,8096(brokerage business),8658,2829,7,8163(brokerage business),2253,-537,7,8239(brokerage business),2654,-672
8,8103(brokerage business),5840,4036,8,8084(brokerage business),2165,-249,8,8272(brokerage business),2222,749
9,8081(brokerage business),4612,3514,9,8268(brokerage business),1061,111,9,8253(brokerage business),2178,1084
10,8240(brokerage business),4561,3646,10,8274(brokerage business),873,-257,10,8148(brokerage business),2102,116
11,8034(brokerage business),4490,2978,11,8253(brokerage business),824,-351,11,8059(brokerage business),1748,13
12,8342(brokerage business),4034,3184,12,8272(brokerage business),787,452,12,8319(brokerage business),1494,1117
13,8069(brokerage business),3463,2735,13,8034(brokerage business),755,-79,13,8275(brokerage business),1463,398
14,8308(brokerage business),2917,1226,14,8018(brokerage business),697,6,14,8268(brokerage business),702,-74
15,8077(brokerage business),2910,2500,15,8240(brokerage business),638,-105,15,8335(brokerage business),665,8
16,8272(brokerage business),2699,1972,16,8288(brokerage business),618,108,16,8277(brokerage business),659,290
17,8141(brokerage business),2521,2017,17,8103(brokerage business),480,33,17,8240(brokerage business),624,52
18,8059(brokerage business),2255,177,18,8082(brokerage business),470,1,18,8018(brokerage business),600,35
19,8239(brokerage business),1983,991,19,8077(brokerage business),454,348,19,8333(brokerage business),591,178
20,8268(brokerage business),1973,1250,20,8321(brokerage business),436,233,20,8308(brokerage business),571,114
Total,,149109,93004,Total,,51065,4438,Total,,52940,4293
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：fuall,,,,,,,2026-09-11,,,,
Name of FF Member/OSBP,3880718,1244488,Name of FF Member/OSBP,502087,21644,Name of FF Member/OSBP,502085,21644,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,2,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：fu2610,,,,,,,,,,2026-09-11,
1,0004(brokerage business),33535,17275,1,0103(brokerage business),3735,1825,1,0004(brokerage business),2956,1165
2,0163(brokerage business),31236,8347,2,0148(brokerage business),2368,695,2,0163(brokerage business),2513,1210
3,0148(brokerage business),31232,14143,3,0004(brokerage business),2361,476,3,0240(brokerage business),1813,623
4,0123(brokerage business),22393,9613,4,0163(brokerage business),2336,153,4,0148(brokerage business),1687,172
5,0275(brokerage business),18173,3263,5,0319(brokerage business),1666,1048,5,0253(brokerage business),1332,569
6,0268(brokerage business),11766,7648,6,0034(brokerage business),1052,701,6,0268(brokerage business),967,148
7,0298(brokerage business),9491,6589,7,0153(brokerage business),833,-24,7,0034(brokerage business),941,235
8,0272(brokerage business),8916,4907,8,0253(brokerage business),735,83,8,0298(brokerage business),899,23
9,0240(brokerage business),8498,4467,9,0275(brokerage business),694,-63,9,0081(brokerage business),801,68
10,0081(brokerage business),7990,3951,10,0082(brokerage business),682,8,10,0272(brokerage business),782,346
11,0253(brokerage business),7216,3191,11,0018(brokerage business),636,528,11,0161(brokerage business),727,98
12,0034(brokerage business),6798,3353,12,0308(brokerage business),550,-39,12,0275(brokerage business),655,175
13,0103(brokerage business),6087,1871,13,0240(brokerage business),528,278,13,0043(brokerage business),647,161
14,0342(brokerage business),5387,3028,14,0077(brokerage business),437,-222,14,0096(brokerage business),605,222
15,0271(brokerage business),4721,3286,15,0272(brokerage business),423,-52,15,0288(brokerage business),564,67
16,0059(brokerage business),4229,1937,16,0277(brokerage business),331,2,16,0069(brokerage business),541,278
17,0069(brokerage business),3910,1332,17,0288(brokerage business),327,-13,17,0319(brokerage business),507,-18
18,0308(brokerage business),3831,2351,18,0169(brokerage business),315,-3,18,0311(brokerage business),481,372
19,0137(brokerage business),3588,2628,19,0323(brokerage business),314,2,19,0067(brokerage business),418,40
20,0186(brokerage business),3011,1806,20,0321(brokerage business),304,96,20,0308(brokerage business),398,98
Total,,232008,104986,Total,,20627,5479,Total,,20234,6052
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：fu2611,,,,,,,,,,2026-09-11,
1,0004(brokerage business),425185,117890,1,0004(brokerage business),23583,1140,1,0004(brokerage business),20231,-14389
2,0148(brokerage business),274115,91255,2,0148(brokerage business),20752,2372,2,0148(brokerage business),14298,-1101
3,0163(brokerage business),264443,51228,3,0163(brokerage business),19911,6384,3,0163(brokerage business),12650,1129
4,0081(brokerage business),129130,73575,4,0103(brokerage business),8930,-179,4,0298(brokerage business),8178,2119
5,0275(brokerage business),124399,-14100,5,0253(brokerage business),7333,202,5,0103(brokerage business),7695,-6886
6,0240(brokerage business),97623,28693,6,0272(brokerage business),7282,-600,6,0123(brokerage business),7006,2340
7,0272(brokerage business),92440,33063,7,0059(brokerage business),6782,-568,7,0268(brokerage business),6551,1155
8,0253(brokerage business),91386,26543,8,0268(brokerage business),6738,190,8,0372(brokerage business),6480,-884
9,0268(brokerage business),74157,27575,9,0335(brokerage business),5691,236,9,0034(brokerage business),5808,1621
10,0259(brokerage business),57399,28790,10,0081(brokerage business),5592,911,10,0272(brokerage business),5615,1056
11,0123(brokerage business),53997,10880,11,0240(brokerage business),5002,-313,11,0240(brokerage business),5289,752
12,0298(brokerage business),49888,14613,12,0288(brokerage business),3615,-184,12,0288(brokerage business),4934,542
13,0034(brokerage business),48701,17479,13,0161(brokerage business),3345,-100,13,0018(brokerage business),4350,281
14,0308(brokerage business),42898,11068,14,0082(brokerage business),3264,-355,14,0253(brokerage business),4296,-2312
15,0186(brokerage business),39839,13388,15,0034(brokerage business),3087,-456,15,0082(brokerage business),3113,574
16,0059(brokerage business),32787,11502,16,0308(brokerage business),3065,-332,16,0186(brokerage business),2956,636
17,0009(brokerage business),31376,8226,17,0009(brokerage business),2917,1862,17,0275(brokerage business),2880,488
18,0019(brokerage business),29867,6282,18,0018(brokerage business),2909,-207,18,0009(brokerage business),2771,-1918
19,0103(brokerage business),27377,10761,19,0275(brokerage business),2869,-313,19,0059(brokerage business),2761,401
20,0299(brokerage business),25144,4550,20,0153(brokerage business),2832,392,20,0042(brokerage business),2753,592
Total,,2012151,573261,Total,,145499,10082,Total,,130615,-13804
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：fu2612,,,,,,,,,,2026-09-11,
1,0163(brokerage business),29564,8679,1,0004(brokerage business),10028,1115,1,0004(brokerage business),11215,-2347
