"SHFE Member/OSP Volume, Open Interest Rankings",,,,,,,,,,,
,,,,,,,,,,,
Date: 2026-09-09,,,,,,,,,,,
"Note: FF Member/OSBP may not engage in trading of its own futures, the above volume and positions ranking data of FF Member/OSBP Clearing Members refers to he participation of all clients who are engaging in brokerage business during the statistical period. FF Member/OSBP engaging in brokerage business shall accept entrustment by its clients to conduct futures trading in its own name on behalf of the client.",,,,,,,,,,,
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：nr2611,,,,,,,,,,2026-09-09,
1,8163(brokerage business),42753,-1930,1,8004(brokerage business),6841,319,1,8004(brokerage business),11546,300
2,8275(brokerage business),18001,2641,2,8239(brokerage business),6162,891,2,8148(brokerage business),6680,449
3,8253(brokerage business),17414,-3080,3,8103(brokerage business),6004,199,3,8163(brokerage business),4511,-459
4,8004(brokerage business),15995,-632,4,8148(brokerage business),5961,61,4,8272(brokerage business),3975,148
5,8148(brokerage business),13822,1560,5,8163(brokerage business),5568,-130,5,8096(brokerage business),3791,-23
6,8081(brokerage business),5999,1335,6,8184(brokerage business),5268,-649,6,8253(brokerage business),3690,75
7,8272(brokerage business),5125,1640,7,8084(brokerage business),2649,-6,7,8240(brokerage business),3406,-72
8,8123(brokerage business),5010,-7087,8,8274(brokerage business),2311,28,8,8123(brokerage business),3389,-9
9,8308(brokerage business),3094,-431,9,8349(brokerage business),2185,0,9,8103(brokerage business),2698,30
10,8096(brokerage business),2838,182,10,8253(brokerage business),2104,-33,10,8125(brokerage business),2675,837
11,8186(brokerage business),2721,-402,11,8272(brokerage business),2093,225,11,8082(brokerage business),2649,-8
12,8240(brokerage business),2513,391,12,8240(brokerage business),1873,151,12,8275(brokerage business),2443,2
13,8103(brokerage business),2429,-315,13,8277(brokerage business),1829,21,13,8009(brokerage business),2288,23
14,8298(brokerage business),2329,-353,14,8268(brokerage business),1819,-4,14,8058(brokerage business),2093,-46
15,8268(brokerage business),2292,-96,15,8335(brokerage business),1723,34,15,8059(brokerage business),1825,-18
16,8239(brokerage business),2226,288,16,8288(brokerage business),1266,231,16,8077(brokerage business),1791,52
17,8151(brokerage business),1846,468,17,8177(brokerage business),1265,-34,17,8177(brokerage business),1472,-110
18,8069(brokerage business),1839,39,18,8305(brokerage business),1246,2,18,8308(brokerage business),1381,154
19,8043(brokerage business),1828,-583,19,8077(brokerage business),1146,-29,19,8069(brokerage business),1212,202
20,8323(brokerage business),1742,-18,20,8323(brokerage business),1124,82,20,8153(brokerage business),1019,148
Total,,151816,-6383,Total,,60437,1359,Total,,64534,1675
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：nr2612,,,,,,,,,,2026-09-09,
1,8163(brokerage business),15691,-890,1,8004(brokerage business),6944,264,1,8004(brokerage business),7430,685
2,8253(brokerage business),10088,2393,2,8148(brokerage business),4597,176,2,8148(brokerage business),3599,-79
3,8004(brokerage business),6821,-992,3,8323(brokerage business),3078,103,3,8372(brokerage business),3204,-97
4,8148(brokerage business),6589,-94,4,8163(brokerage business),2887,207,4,8253(brokerage business),3032,-86
5,8275(brokerage business),5153,-104,5,8103(brokerage business),2654,215,5,8103(brokerage business),2790,350
6,8081(brokerage business),3702,199,6,8268(brokerage business),2294,147,6,8268(brokerage business),2668,162
7,8096(brokerage business),3263,167,7,8034(brokerage business),2110,-48,7,8163(brokerage business),2511,-154
8,8009(brokerage business),2436,1237,8,8082(brokerage business),1930,-9,8,8240(brokerage business),2214,-20
9,8123(brokerage business),2062,-2435,9,8274(brokerage business),1894,11,9,8082(brokerage business),2188,31
10,8268(brokerage business),1279,369,10,8253(brokerage business),1854,6,10,8123(brokerage business),2104,-1
11,8271(brokerage business),1240,760,11,8161(brokerage business),1647,7,11,8323(brokerage business),2095,15
12,8007(brokerage business),1063,-440,12,8295(brokerage business),1601,7,12,8034(brokerage business),1924,-36
13,8240(brokerage business),1012,305,13,8009(brokerage business),1379,-1902,13,8058(brokerage business),1903,53
14,8274(brokerage business),994,-19,14,8372(brokerage business),1345,5,14,8275(brokerage business),1574,43
15,8059(brokerage business),969,-627,15,8277(brokerage business),1231,31,15,8161(brokerage business),1524,-2
16,8323(brokerage business),892,79,16,8139(brokerage business),1155,0,16,8277(brokerage business),1202,100
17,8103(brokerage business),795,171,17,8308(brokerage business),759,58,17,8096(brokerage business),1172,-104
18,8069(brokerage business),723,-315,18,8240(brokerage business),645,148,18,8177(brokerage business),849,1
19,8308(brokerage business),670,128,19,8123(brokerage business),623,-3,19,8254(brokerage business),470,-119
20,8272(brokerage business),521,83,20,8259(brokerage business),623,63,20,8019(brokerage business),420,28
Total,,65963,-25,Total,,41250,-514,Total,,44873,770
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：nr2701,,,,,,,,,,2026-09-09,
1,8163(brokerage business),6031,-1363,1,8004(brokerage business),4533,365,1,8004(brokerage business),5520,33
2,8275(brokerage business),3994,1165,2,8148(brokerage business),2938,456,2,8148(brokerage business),3989,-13
3,8004(brokerage business),3120,-2352,3,8103(brokerage business),1773,220,3,8123(brokerage business),1995,-11
4,8148(brokerage business),2441,392,4,8139(brokerage business),1574,34,4,8275(brokerage business),1976,-19
5,8009(brokerage business),2408,1932,5,8295(brokerage business),1483,6,5,8349(brokerage business),1885,38
6,8253(brokerage business),2326,-1125,6,8323(brokerage business),1448,1,6,8254(brokerage business),1238,160
7,8271(brokerage business),1092,-181,7,8272(brokerage business),1439,71,7,8103(brokerage business),1237,-9
8,8123(brokerage business),1047,-667,8,8163(brokerage business),1288,36,8,8305(brokerage business),1215,0
9,8308(brokerage business),950,445,9,8253(brokerage business),1246,19,9,8058(brokerage business),1052,55
10,8059(brokerage business),903,-322,10,8335(brokerage business),1195,-6,10,8059(brokerage business),1032,195
11,8007(brokerage business),801,-315,11,8274(brokerage business),1070,17,11,8253(brokerage business),1024,-31
12,8274(brokerage business),484,-54,12,8059(brokerage business),910,36,12,8163(brokerage business),982,-205
13,8069(brokerage business),466,-335,13,8240(brokerage business),833,0,13,8081(brokerage business),975,22
14,8138(brokerage business),441,4,14,8077(brokerage business),820,62,14,8321(brokerage business),906,-93
15,8272(brokerage business),367,36,15,8009(brokerage business),770,-1901,15,8082(brokerage business),847,31
16,8103(brokerage business),363,-76,16,8137(brokerage business),756,-29,16,8019(brokerage business),839,-13
17,8240(brokerage business),331,-394,17,8288(brokerage business),752,-11,17,8385(brokerage business),774,0
18,8081(brokerage business),288,32,18,8121(brokerage business),738,21,18,8372(brokerage business),761,0
19,8323(brokerage business),287,-46,19,8107(brokerage business),590,5,19,8034(brokerage business),748,91
20,8254(brokerage business),262,222,20,8043(brokerage business),549,2,20,8418(brokerage business),606,0
Total,,28402,-3002,Total,,26705,-596,Total,,29601,231
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：spall,,,,,,,2026-09-09,,,,
Name of FF Member/OSBP,1167208,412834,Name of FF Member/OSBP,404655,-6552,Name of FF Member/OSBP,404655,-6552,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：sp2609,,,,,,,,,,2026-09-09,
1,0163(brokerage business),106,-32,1,0004(brokerage business),2356,0,1,0059(brokerage business),1470,0
2,0103(brokerage business),60,-84,2,0081(brokerage business),1152,0,2,0125(brokerage business),1324,0
3,0004(brokerage business),32,-752,3,0103(brokerage business),1002,0,3,0004(brokerage business),1192,-28
4,0009(brokerage business),30,30,4,0082(brokerage business),796,0,4,0148(brokerage business),614,0
5,0268(brokerage business),30,26,5,0148(brokerage business),638,0,5,0177(brokerage business),558,-8
6,0137(brokerage business),14,-14,6,0123(brokerage business),360,-6,6,0163(brokerage business),484,-26
7,0272(brokerage business),10,-26,7,0029(brokerage business),304,0,7,0299(brokerage business),400,0
8,0177(brokerage business),8,-88,8,0003(brokerage business),300,0,8,0081(brokerage business),322,0
9,0123(brokerage business),6,-188,9,0159(brokerage business),300,0,9,0327(brokerage business),300,0
10,0019(brokerage business),4,-36,10,0169(brokerage business),300,0,10,0019(brokerage business),288,0
11,,,,11,0009(brokerage business),216,-30,11,0082(brokerage business),250,0
12,,,,12,0034(brokerage business),200,0,12,0138(brokerage business),238,0
13,,,,13,0349(brokerage business),200,0,13,0268(brokerage business),230,0
14,,,,14,0019(brokerage business),142,0,14,0159(brokerage business),218,0
15,,,,15,0139(brokerage business),120,0,15,0096(brokerage business),200,0
16,,,,16,0177(brokerage business),120,0,16,0418(brokerage business),200,0
17,,,,17,0272(brokerage business),110,-6,17,0272(brokerage business),178,0
18,,,,18,0385(brokerage business),84,0,18,0321(brokerage business),178,0
19,,,,19,0138(brokerage business),80,0,19,0153(brokerage business),100,0
20,,,,20,0268(brokerage business),10,-30,20,0103(brokerage business),56,0
Total,,300,-1164,Total,,8790,-72,Total,,8800,-62
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：sp2611,,,,,,,,,,2026-09-09,
1,0004(brokerage business),202596,60920,1,0004(brokerage business),22449,-5275,1,0004(brokerage business),24372,1369
2,0163(brokerage business),125098,31568,2,0148(brokerage business),15023,1369,2,0163(brokerage business),20286,1035
3,0148(brokerage business),85091,30473,3,0272(brokerage business),11091,-157,3,0148(brokerage business),20024,-2626
4,0275(brokerage business),73958,11773,4,0268(brokerage business),8226,-441,4,0272(brokerage business),11097,-351
5,0081(brokerage business),53425,42976,5,0163(brokerage business),6907,-2615,5,0239(brokerage business),10857,-1137
6,0253(brokerage business),30631,164,6,0240(brokerage business),6578,733,6,0253(brokerage business),7747,393
7,0240(brokerage business),20200,4119,7,0253(brokerage business),4934,-740,7,0103(brokerage business),7192,-393
8,0272(brokerage business),19980,6440,8,0096(brokerage business),4500,94,8,0335(brokerage business),6789,-545
9,0123(brokerage business),18838,10974,9,0077(brokerage business),4342,307,9,0081(brokerage business),6420,791
10,0259(brokerage business),17730,16115,10,0081(brokerage business),4288,-540,10,0059(brokerage business),6289,-2541
11,0096(brokerage business),12656,4951,11,0043(brokerage business),3866,-120,11,0177(brokerage business),5916,-122
12,0103(brokerage business),12508,3070,12,0103(brokerage business),3824,191,12,0123(brokerage business),5576,-1231
13,0186(brokerage business),10315,3057,13,0034(brokerage business),3665,211,13,0125(brokerage business),4108,-153
14,0059(brokerage business),9844,4733,14,0186(brokerage business),3544,308,14,0058(brokerage business),3754,-1273
15,0323(brokerage business),9435,5466,15,0275(brokerage business),3419,178,15,0034(brokerage business),3532,-597
16,0274(brokerage business),9152,4943,16,0298(brokerage business),3326,485,16,0043(brokerage business),3327,-153
17,0268(brokerage business),8901,3887,17,0238(brokerage business),3153,101,17,0082(brokerage business),3111,107
18,0034(brokerage business),8624,4288,18,0169(brokerage business),3113,248,18,0308(brokerage business),3035,-296
19,0308(brokerage business),7914,2866,19,0082(brokerage business),3108,-106,19,0084(brokerage business),3001,-13
20,0069(brokerage business),7312,3175,20,0137(brokerage business),3047,-147,20,0077(brokerage business),2891,166
Total,,744208,255958,Total,,122403,-5916,Total,,159324,-7570
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：sp2701,,,,,,,,,,2026-09-09,
1,0148(brokerage business),36387,12274,1,0004(brokerage business),10325,-2327,1,0004(brokerage business),17053,2480
2,0163(brokerage business),26127,11147,2,0123(brokerage business),9747,-567,2,0148(brokerage business),16690,848
3,0275(brokerage business),24300,8597,3,0163(brokerage business),8642,-332,3,0163(brokerage business),5713,2407
4,0004(brokerage business),21505,9676,4,0272(brokerage business),6904,141,4,0418(brokerage business),5549,-170
5,0123(brokerage business),13427,6329,5,0177(brokerage business),5654,53,5,0169(brokerage business),4918,400
6,0240(brokerage business),8169,4000,6,0043(brokerage business),4595,27,6,0009(brokerage business),4195,72
7,0253(brokerage business),6843,1778,7,0042(brokerage business),4430,-199,7,0177(brokerage business),4103,202
8,0081(brokerage business),6025,3719,8,0148(brokerage business),3669,-55,8,0125(brokerage business),4088,108
9,0058(brokerage business),5248,4933,9,0103(brokerage business),3505,-29,9,0253(brokerage business),3982,-42
10,0034(brokerage business),4865,4092,10,0018(brokerage business),2905,113,10,0335(brokerage business),3826,-718
11,0086(brokerage business),2106,-571,11,0253(brokerage business),2690,183,11,0103(brokerage business),3763,-72
12,0259(brokerage business),1987,1906,12,0275(brokerage business),2496,8,12,0059(brokerage business),3473,601
13,0272(brokerage business),1932,634,13,0186(brokerage business),2213,156,13,0029(brokerage business),3421,0
14,0186(brokerage business),1911,689,14,0288(brokerage business),2061,44,14,0034(brokerage business),3154,-318
15,0007(brokerage business),1880,1286,15,0077(brokerage business),1979,208,15,0081(brokerage business),3114,220
16,0082(brokerage business),1829,1666,16,0137(brokerage business),1825,218,16,0096(brokerage business),2949,-116
17,0059(brokerage business),1813,409,17,0262(brokerage business),1784,-6,17,0003(brokerage business),2865,13
18,0077(brokerage business),1761,1098,18,0069(brokerage business),1762,29,18,0272(brokerage business),2734,-221
19,0139(brokerage business),1641,1523,19,0136(brokerage business),1748,-10,19,0139(brokerage business),2660,-116
20,0103(brokerage business),1471,573,20,0096(brokerage business),1715,174,20,0082(brokerage business),2586,-52
Total,,171227,75758,Total,,80649,-2171,Total,,100836,5526
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：opall,,,,,,,2026-09-09,,,,
Name of FF Member/OSBP,41880,5336,Name of FF Member/OSBP,25692,-79,Name of FF Member/OSBP,25692,-79,,,
