"SHFE Member/OSP Volume, Open Interest Rankings",,,,,,,,,,,
,,,,,,,,,,,
Date: 2026-08-20,,,,,,,,,,,
"Note: FF Member/OSBP may not engage in trading of its own futures, the above volume and positions ranking data of FF Member/OSBP Clearing Members refers to he participation of all clients who are engaging in brokerage business during the statistical period. FF Member/OSBP engaging in brokerage business shall accept entrustment by its clients to conduct futures trading in its own name on behalf of the client.",,,,,,,,,,,
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
6,0049(brokerage business),624,521,6,0069(brokerage business),2122,-22,6,0103(brokerage business),1479,-52
7,0081(brokerage business),560,-373,7,0268(brokerage business),1869,43,7,0253(brokerage business),1129,-7
8,0323(brokerage business),500,-863,8,0272(brokerage business),1475,61,8,0275(brokerage business),980,34
9,0069(brokerage business),436,-145,9,0007(brokerage business),784,-25,9,0274(brokerage business),937,3
10,0240(brokerage business),432,-125,10,0042(brokerage business),763,5,10,0029(brokerage business),893,0
11,0103(brokerage business),411,307,11,0163(brokerage business),748,-19,11,0153(brokerage business),844,3
12,0274(brokerage business),362,-60,12,0169(brokerage business),630,0,12,0268(brokerage business),792,21
13,0082(brokerage business),322,-13,13,0139(brokerage business),629,1,13,0240(brokerage business),747,-151
14,0272(brokerage business),253,-36,14,0240(brokerage business),610,-5,14,0163(brokerage business),742,80
15,0018(brokerage business),209,35,15,0254(brokerage business),582,0,15,0139(brokerage business),711,8
16,0277(brokerage business),209,-291,16,0137(brokerage business),536,26,16,0311(brokerage business),530,62
17,0178(brokerage business),161,138,17,0253(brokerage business),500,5,17,0001(brokerage business),486,35
18,0275(brokerage business),157,-207,18,0009(brokerage business),458,6,18,0308(brokerage business),440,2
19,0023(brokerage business),149,-150,19,0008(brokerage business),442,0,19,0134(brokerage business),436,1
20,0137(brokerage business),141,-69,20,0082(brokerage business),428,100,20,0048(brokerage business),416,78
Total,,10381,-4328,Total,,30527,755,Total,,28959,755
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：znall,,,,,,,2026-08-20,,,,
Name of FF Member/OSBP,409196,-166244,Name of FF Member/OSBP,247536,-3067,Name of FF Member/OSBP,247536,-3067,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：zn2609,,,,,,,,,,2026-08-20,
1,0148(brokerage business),16222,-7842,1,0148(brokerage business),6363,-1172,1,0139(brokerage business),4367,-101
2,0163(brokerage business),13252,-7694,2,0163(brokerage business),5675,-304,2,0148(brokerage business),3646,-448
3,0275(brokerage business),11094,-7049,3,0004(brokerage business),4576,-93,3,0004(brokerage business),3438,-49
4,0004(brokerage business),6978,-6646,4,0272(brokerage business),4202,-24,4,0272(brokerage business),2569,-289
5,0253(brokerage business),4684,-6477,5,0139(brokerage business),3176,-21,5,0315(brokerage business),2020,-342
6,0123(brokerage business),2935,-2904,6,0003(brokerage business),2746,-110,6,0049(brokerage business),1946,-143
7,0081(brokerage business),2611,-2083,7,0123(brokerage business),1863,-16,7,0052(brokerage business),1857,-18
8,0058(brokerage business),2383,-519,8,0240(brokerage business),1795,-151,8,0058(brokerage business),1847,-248
9,0259(brokerage business),1872,-993,9,0049(brokerage business),1707,-3,9,0253(brokerage business),1791,-6
10,0308(brokerage business),1272,-876,10,0177(brokerage business),1346,-96,10,0163(brokerage business),1575,210
11,0059(brokerage business),941,-1655,11,0253(brokerage business),988,-12,11,0082(brokerage business),1406,-356
12,0272(brokerage business),921,-1435,12,0019(brokerage business),924,-23,12,0096(brokerage business),1369,-189
13,0082(brokerage business),893,315,13,0059(brokerage business),796,37,13,0042(brokerage business),1363,-31
14,0139(brokerage business),882,-897,14,0096(brokerage business),769,-307,14,0034(brokerage business),1314,-125
15,0240(brokerage business),812,-1054,15,0081(brokerage business),724,-139,15,0059(brokerage business),1172,-112
16,0096(brokerage business),686,-517,16,0323(brokerage business),723,-12,16,0125(brokerage business),1127,14
17,0003(brokerage business),645,444,17,0161(brokerage business),638,-91,17,0161(brokerage business),1105,-17
18,0315(brokerage business),637,208,18,0069(brokerage business),611,-94,18,0025(brokerage business),1094,-97
19,0034(brokerage business),597,-660,19,0239(brokerage business),600,-145,19,0268(brokerage business),1062,-73
20,0274(brokerage business),585,-1050,20,0058(brokerage business),596,-9,20,0277(brokerage business),1006,-141
Total,,70902,-49384,Total,,40818,-2785,Total,,37074,-2561
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：zn2610,,,,,,,,,,2026-08-20,
1,0148(brokerage business),37120,-4005,1,0148(brokerage business),21755,-950,1,0148(brokerage business),12684,-216
2,0163(brokerage business),35585,-2854,2,0239(brokerage business),12723,-1361,2,0004(brokerage business),10310,828
3,0275(brokerage business),31869,-11657,3,0004(brokerage business),12448,299,3,0272(brokerage business),7328,-234
4,0004(brokerage business),28483,-4287,4,0272(brokerage business),7771,223,4,0139(brokerage business),7142,-975
5,0253(brokerage business),20013,-8993,5,0163(brokerage business),7345,229,5,0163(brokerage business),6678,622
6,0081(brokerage business),7355,-2137,6,0123(brokerage business),5800,-459,6,0003(brokerage business),5381,-129
7,0259(brokerage business),7187,364,7,0335(brokerage business),4505,-121,7,0069(brokerage business),4804,-79
8,0123(brokerage business),6417,-857,8,0136(brokerage business),3531,-76,8,0059(brokerage business),4401,183
9,0096(brokerage business),6237,-614,9,0253(brokerage business),3461,-168,9,0058(brokerage business),4311,-49
10,0272(brokerage business),4759,-7666,10,0308(brokerage business),3376,-44,10,0049(brokerage business),3578,112
11,0239(brokerage business),4167,-1879,11,0268(brokerage business),2531,72,11,0315(brokerage business),3287,69
12,0042(brokerage business),3423,-1190,12,0240(brokerage business),2499,-68,12,0103(brokerage business),3149,-251
13,0308(brokerage business),3381,-1774,13,0103(brokerage business),2318,-64,13,0253(brokerage business),3028,577
14,0103(brokerage business),3259,-1894,14,0274(brokerage business),2194,-84,14,0082(brokerage business),2881,234
15,0161(brokerage business),3216,-2063,15,0184(brokerage business),2174,327,15,0081(brokerage business),2674,-390
16,0059(brokerage business),2773,-1388,16,0018(brokerage business),2160,9,16,0161(brokerage business),2538,620
17,0268(brokerage business),2560,-722,17,0084(brokerage business),2097,-1,17,0042(brokerage business),2503,-532
18,0034(brokerage business),2504,-219,18,0137(brokerage business),1710,-55,18,0025(brokerage business),2481,13
19,0298(brokerage business),2228,13,19,0096(brokerage business),1521,43,19,0034(brokerage business),2441,355
20,0069(brokerage business),2005,-3294,20,0139(brokerage business),1459,-27,20,0240(brokerage business),2366,144
Total,,214541,-57116,Total,,103378,-2276,Total,,93965,902
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：zn2611,,,,,,,,,,2026-08-20,
1,0148(brokerage business),8732,-243,1,0239(brokerage business),10970,2672,1,0058(brokerage business),2586,118
2,0163(brokerage business),7755,-2112,2,0004(brokerage business),6641,-124,2,0321(brokerage business),2435,13
3,0004(brokerage business),4169,-2103,3,0148(brokerage business),3563,1006,3,0025(brokerage business),2220,5
4,0253(brokerage business),3799,-680,4,0253(brokerage business),2433,191,4,0148(brokerage business),2154,-68
5,0239(brokerage business),3073,925,5,0268(brokerage business),1997,-14,5,0272(brokerage business),1862,-89
6,0081(brokerage business),2905,-150,6,0123(brokerage business),1944,-27,6,0139(brokerage business),1775,1304
7,0275(brokerage business),2192,-471,7,0163(brokerage business),1706,70,7,0077(brokerage business),1570,4
8,0139(brokerage business),1623,1393,8,0274(brokerage business),1034,20,8,0003(brokerage business),1547,681
9,0123(brokerage business),1363,150,9,0081(brokerage business),921,-424,9,0009(brokerage business),1350,-81
10,0308(brokerage business),1146,-71,10,0077(brokerage business),768,11,10,0308(brokerage business),1209,215
11,0259(brokerage business),1028,-146,11,0240(brokerage business),666,3,11,0123(brokerage business),1174,264
12,0274(brokerage business),745,-73,12,0103(brokerage business),497,4,12,0253(brokerage business),1117,-60
13,0320(brokerage business),739,204,13,0323(brokerage business),415,-12,13,0059(brokerage business),975,138
14,0059(brokerage business),729,-117,14,0034(brokerage business),324,-32,14,0069(brokerage business),942,-173
15,0003(brokerage business),715,241,15,0272(brokerage business),278,-136,15,0096(brokerage business),862,31
16,0272(brokerage business),649,-273,16,0042(brokerage business),216,34,16,0004(brokerage business),816,116
17,0069(brokerage business),626,284,17,0178(brokerage business),207,1,17,0333(brokerage business),694,121
18,0058(brokerage business),613,-955,18,0009(brokerage business),188,-19,18,0034(brokerage business),684,53
19,0332(brokerage business),541,330,19,0335(brokerage business),187,-23,19,0268(brokerage business),559,365
20,0271(brokerage business),520,-368,20,0043(brokerage business),179,3,20,0323(brokerage business),543,41
Total,,43662,-4235,Total,,35134,3204,Total,,27074,2998
Member/OSP Type,Total Volume,Change from Previous Trading Day,Member/OSP Type,Total Long Position,Change from Previous Trading Day,Member/OSP Type,Total Short Position,Change from Previous Trading Day,,,
Contract Code：pball,,,,,,,2026-08-20,,,,
Name of FF Member/OSBP,160152,-33746,Name of FF Member/OSBP,120460,498,Name of FF Member/OSBP,120460,498,,,
Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,Name of Non-FF Member/OSNBP,0,0,,,
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：pb2609,,,,,,,,,,2026-08-20,
1,0253(brokerage business),5695,-2327,1,0049(brokerage business),2787,-106,1,0006(brokerage business),2814,-102
2,0148(brokerage business),4716,-1566,2,0272(brokerage business),1980,-312,2,0153(brokerage business),1564,134
3,0004(brokerage business),4417,-3072,3,0288(brokerage business),1933,-101,3,0163(brokerage business),1499,-40
4,0163(brokerage business),4136,-2777,4,0103(brokerage business),1795,-727,4,0148(brokerage business),1375,-661
5,0081(brokerage business),2543,-569,5,0004(brokerage business),1453,5,5,0082(brokerage business),1264,-449
6,0103(brokerage business),768,-77,6,0274(brokerage business),1288,-58,6,0103(brokerage business),1165,-15
7,0082(brokerage business),562,418,7,0308(brokerage business),1229,-100,7,0272(brokerage business),964,-11
8,0240(brokerage business),516,-553,8,0275(brokerage business),1108,-10,8,0308(brokerage business),950,-25
9,0049(brokerage business),504,-843,9,0148(brokerage business),1042,-227,9,0081(brokerage business),949,-37
10,0275(brokerage business),492,-1707,10,0339(brokerage business),803,1,10,0320(brokerage business),820,-162
11,0308(brokerage business),459,-294,11,0096(brokerage business),634,-59,11,0007(brokerage business),757,-22
12,0069(brokerage business),454,-156,12,0161(brokerage business),537,-52,12,0335(brokerage business),751,-60
13,0274(brokerage business),451,-746,13,0034(brokerage business),492,74,13,0049(brokerage business),725,-68
14,0022(brokerage business),440,440,14,0331(brokerage business),483,0,14,0274(brokerage business),716,-47
15,0272(brokerage business),433,-383,15,0058(brokerage business),461,-41,15,0004(brokerage business),601,-6
16,0153(brokerage business),336,-41,16,0139(brokerage business),432,-221,16,0253(brokerage business),519,-224
17,0006(brokerage business),320,-577,17,0253(brokerage business),350,43,17,0069(brokerage business),482,55
18,0096(brokerage business),257,-76,18,0137(brokerage business),339,8,18,0029(brokerage business),389,-65
19,0139(brokerage business),227,189,19,0059(brokerage business),332,1,19,0042(brokerage business),326,-25
20,0299(brokerage business),224,72,20,0077(brokerage business),296,-17,20,0275(brokerage business),315,-40
Total,,27950,-14645,Total,,19774,-1899,Total,,18945,-1870
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：pb2610,,,,,,,,,,2026-08-20,
1,0004(brokerage business),15166,-2317,1,0148(brokerage business),9880,162,1,0148(brokerage business),9354,2
2,0148(brokerage business),14146,-4918,2,0272(brokerage business),6774,-2292,2,0239(brokerage business),7735,-1094
3,0163(brokerage business),13609,-3934,3,0004(brokerage business),5752,-116,3,0163(brokerage business),5886,-1098
4,0253(brokerage business),11145,8,4,0288(brokerage business),5569,189,4,0004(brokerage business),5556,-106
5,0272(brokerage business),8816,4574,5,0308(brokerage business),4586,-38,5,0123(brokerage business),4687,-73
6,0275(brokerage business),4578,-667,6,0163(brokerage business),4540,1155,6,0103(brokerage business),4587,-38
7,0081(brokerage business),4067,25,7,0049(brokerage business),4181,-2,7,0335(brokerage business),3987,-508
8,0123(brokerage business),2686,-7306,8,0103(brokerage business),2595,336,8,0253(brokerage business),2774,292
9,0259(brokerage business),2577,-528,9,0275(brokerage business),2527,32,9,0272(brokerage business),2316,148
10,0239(brokerage business),1565,245,10,0069(brokerage business),2514,16,10,0084(brokerage business),2087,0
11,0240(brokerage business),1517,-209,11,0123(brokerage business),2478,-11,11,0308(brokerage business),1891,-32
12,0034(brokerage business),1400,-314,12,0253(brokerage business),1741,237,12,0042(brokerage business),1517,-159
13,0335(brokerage business),1352,-711,13,0081(brokerage business),1379,116,13,0315(brokerage business),1369,55
14,0022(brokerage business),1228,1200,14,0077(brokerage business),1117,-203,14,0049(brokerage business),1221,-15
15,0043(brokerage business),1177,73,15,0239(brokerage business),1070,37,15,0009(brokerage business),1157,9
16,0103(brokerage business),1130,144,16,0295(brokerage business),961,109,16,0081(brokerage business),1048,25
17,0082(brokerage business),881,-525,17,0006(brokerage business),888,-56,17,0268(brokerage business),1039,89
18,0153(brokerage business),836,48,18,0177(brokerage business),836,192,18,0153(brokerage business),964,550
19,0268(brokerage business),809,-60,19,0339(brokerage business),836,1,19,0034(brokerage business),945,-300
20,0137(brokerage business),806,473,20,0323(brokerage business),834,-12,20,0137(brokerage business),932,403
Total,,89491,-14699,Total,,61058,-148,Total,,61052,-1850
Ranking,Name of FF Member /OSBPs,Volume,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Long Position,Change from Previous Trading Day,Ranking,Name of FF Member /OSBPs,Short Position,Change from Previous Trading Day
Contract Code：pb2611,,,,,,,,,,2026-08-20,
1,0272(brokerage business),2126,775,1,0272(brokerage business),2934,1858,1,0049(brokerage business),1823,70
2,0253(brokerage business),2006,289,2,0004(brokerage business),2638,295,2,0004(brokerage business),1679,675
